"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51","sample52","sample53","sample54","sample55","sample56","sample57","sample58","sample59","sample60","sample61","sample62","sample63","sample64","sample65","sample66","sample67","sample68","sample69","sample70","sample71","sample72","sample73","sample74","sample75","sample76","sample77","sample78","sample79","sample80","sample81","sample82","sample83","sample84","sample85","sample86","sample87","sample88","sample89"
"SCG3",14.5405359268188,-0.104186676442623,-0.0867777615785599,-0.147875964641571,-0.153263330459595,-0.14356692135334,-0.0617198869585991,0.485782563686371,-0.153684347867966,-0.152747079730034,2.6333441734314,-0.147761687636375,0.257056564092636,-0.0636682137846947,-0.158971965312958,-0.10877351462841,-0.124887607991695,-0.118977002799511,-0.137615695595741,-0.158878549933434,-0.156722173094749,-0.0886185839772224,-0.154021337628365,-0.150956779718399,-0.12242940813303,-0.156281441450119,-0.10456495732069,-0.131491556763649,-0.0282170120626688,-0.154068350791931,-0.105950281023979,-0.162530928850174,-0.0906032994389534,-0.155850678682327,-0.157850414514542,0.206972166895866,-0.138159230351448,-0.12692391872406,1.96977341175079,-0.157848224043846,-0.159098237752914,-0.109337016940117,-0.139684960246086,-0.131825953722,-0.127155333757401,-0.143435686826706,-0.120995111763477,-0.155196234583855,-0.136644095182419,-0.162530928850174,0.18833127617836,0.0610278695821762,-0.146850183606148,-0.110864341259003,-0.124567851424217,-0.148886501789093,-0.119670413434505,-0.147602334618568,-0.14463084936142,-0.140651702880859,-0.158733785152435,-0.135652989149094,-0.141116663813591,1.20022416114807,-0.14623099565506,-0.0275321751832962,-0.150153160095215,-0.121196888387203,-0.156644091010094,-0.122439332306385,-0.104415856301785,-0.121125139296055,-0.0850145891308784,-0.106813944876194,-0.102362185716629,-0.153881132602692,-0.0104578630998731,-0.128426656126976,-0.111305728554726,-0.108055204153061,-0.121618308126926,-0.040718212723732,-0.150730386376381,0.17776794731617,-0.144746646285057,-0.146503537893295,0.0580056868493557,-0.111143074929714,0.162333399057388
"OR9G3P",-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,14.8534679412842,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,1.63642859458923,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,0.887581765651703,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391,-0.0883579254150391
"LCAL1",-0.121319741010666,-0.121794998645782,-0.125114783644676,-0.123340398073196,-0.126013487577438,-0.108718149363995,-0.0397645309567451,-0.120757773518562,-0.124579146504402,-0.122682251036167,-0.126013487577438,-0.119278647005558,-0.12068585306406,-0.1067785769701,-0.126013487577438,-0.0664544999599457,-0.112471804022789,-0.120204746723175,-0.119720987975597,-0.0864856541156769,-0.10411661118269,-0.0907909348607063,-0.114837899804115,-0.125732004642487,-0.123575292527676,-0.090549424290657,-0.103936344385147,-0.0991731435060501,-0.125385299324989,-0.123783856630325,-0.125440135598183,-0.125546634197235,-0.123514495790005,-0.121748775243759,-0.126013487577438,-0.111945994198322,-0.00272668828256428,-0.115730084478855,-0.101605504751205,-0.125444069504738,13.6732416152954,-0.124358765780926,-0.121753737330437,-0.125826790928841,-0.124981075525284,-0.124958030879498,-0.0966106057167053,-0.0965805202722549,-0.125441148877144,0.57990437746048,-0.108390890061855,2.77701473236084,-0.126013487577438,-0.0931040272116661,-0.124731168150902,-0.122458107769489,-0.0584761202335358,0.211411535739899,-0.118177473545074,-0.107185058295727,5.43005800247192,-0.124824978411198,-0.0653981789946556,-0.124402672052383,-0.125848308205605,0.128092497587204,-0.125798463821411,-0.125175774097443,-0.121002554893494,-0.124843440949917,-0.125730812549591,0.283618956804276,-0.126013487577438,-0.126013487577438,-0.125815734267235,-0.126013487577438,-0.125839024782181,-0.125754296779633,-0.126013487577438,-0.126013487577438,-0.125841930508614,-0.124550513923168,-0.124291531741619,-0.12552085518837,-0.125816881656647,-0.126013487577438,-0.126013487577438,-0.125087738037109,-0.125855475664139
"NSG2",13.8888731002808,-0.113356597721577,-0.111499629914761,-0.124171078205109,-0.113577924668789,-0.107913732528687,-0.111824989318848,0.0147743793204427,-0.0533876456320286,-0.0637815892696381,-0.111438915133476,-0.0608646608889103,-0.0952794179320335,-0.124171078205109,-0.111967071890831,-0.124171078205109,-0.11879263818264,-0.109717801213264,-0.097882866859436,-0.111646741628647,-0.11753149330616,-0.124171078205109,-0.124171078205109,-0.0130423838272691,-0.0750596970319748,-0.117027722299099,-0.116670295596123,-0.124171078205109,-0.106456652283669,-0.0999886095523834,-0.101535372436047,-0.104423731565475,-0.115362271666527,-0.124171078205109,-0.0653212815523148,-0.124171078205109,-0.107456512749195,-0.0631211921572685,-0.124171078205109,-0.108113646507263,-0.0770869851112366,-0.107202991843224,-0.118948340415955,-0.124171078205109,-0.124171078205109,-0.0586916878819466,-0.103823907673359,-0.0906359031796455,5.37139654159546,-0.124171078205109,-0.11545267701149,-0.0777102336287498,-0.11520928889513,-0.0735512003302574,-0.116938911378384,-0.110803075134754,-0.111923351883888,-0.124171078205109,-0.124171078205109,-0.118399851024151,-0.0460466407239437,-0.107413448393345,0.00637385388836265,-0.112815029919147,1.60854256153107,-0.0373729579150677,-0.118107572197914,-0.124171078205109,-0.0737047269940376,-0.124171078205109,-0.116199798882008,-0.119100205600262,-0.124171078205109,-0.114618137478828,-0.101865753531456,-0.112306691706181,-0.0897341966629028,-0.10955273360014,-0.115806505084038,-0.124171078205109,-0.0467679351568222,-0.0983866825699806,-0.124171078205109,-0.0755495578050613,-0.113083079457283,-0.113179199397564,-0.112654723227024,-0.124171078205109,-0.10189127177
"SPRR1B_mRNA",-0.107686743140221,-0.112310215830803,-0.119325622916222,0.528471887111664,-0.120821550488472,-0.120821550488472,-0.117420680820942,-0.120821550488472,-0.107292272150517,-0.115540616214275,-0.120821550488472,6.02747631072998,-0.114454731345177,-0.120821550488472,-0.120821550488472,-0.120015546679497,-0.120398245751858,-0.120821550488472,-0.120821550488472,-0.105050273239613,-0.120821550488472,-0.120282426476479,-0.103826910257339,-0.117073185741901,13.4236793518066,-0.0494215935468674,-0.120526380836964,0.140724495053291,-0.120124459266663,-0.120821550488472,-0.120821550488472,-0.120821550488472,-0.0577330179512501,-0.120821550488472,-0.120821550488472,-0.0206339247524738,-0.120821550488472,-0.0935942530632019,-0.117288663983345,-0.120821550488472,-0.120821550488472,-0.116147503256798,0.0172896925359964,-0.120821550488472,-0.118530221283436,-0.0870899856090546,-0.087592788040638,-0.120161719620228,-0.118916183710098,0.278262943029404,-0.120821550488472,2.80446982383728,-0.0975459590554237,-0.11882957816124,-0.109437666833401,-0.120295494794846,-0.117929741740227,-0.120821550488472,-0.119855374097824,-0.099927730858326,-0.120821550488472,-0.104335576295853,-0.111831538379192,-0.120374672114849,-0.120821550488472,-0.114749297499657,-0.120344333350658,-0.0656650513410568,-0.120027177035809,-0.0983160808682442,-0.120821550488472,-0.110445126891136,-0.120821550488472,-0.120069704949856,-0.120821550488472,-0.120821550488472,-0.120821550488472,-0.120821550488472,-0.120821550488472,-0.120821550488472,-0.120821550488472,-0.120821550488472,-0.109356500208378,-0.0787282213568687,-0.120821550488472,-0.120821550488472,-0.120821550488472,-0.0987345650792122,-0.120821550488472
"IGLVI-70",-0.111798219382763,-0.104285307228565,-0.114301770925522,-0.117367476224899,-0.104553051292896,-0.114745296537876,0.435225367546082,1.13315486907959,-0.11247456073761,-0.10438035428524,-0.117367476224899,-0.117367476224899,0.466995805501938,-0.106431573629379,-0.111462250351906,-0.117367476224899,-0.117367476224899,-0.117367476224899,-0.0982871279120445,-0.0749458894133568,-0.117367476224899,-0.117367476224899,-0.117367476224899,-0.117367476224899,-0.103109188377857,-0.106997981667519,-0.110108584165573,-0.117367476224899,-0.117367476224899,-0.112686954438686,-0.10484990477562,-0.117367476224899,-0.113105110824108,-0.0674883499741554,-0.117367476224899,-0.114502526819706,0.044388048350811,-0.114905767142773,-0.0859933272004128,0.587095081806183,-0.114519618451595,-0.117367476224899,-0.104731701314449,-0.1122727394104,-0.115019589662552,-0.117367476224899,-0.0927537083625793,-0.113310761749744,-0.113462671637535,-0.117367476224899,-0.117367476224899,-0.117367476224899,-0.113031081855297,-0.0765445679426193,-0.1103685349226,-0.117367476224899,-0.0136557975783944,-0.00280459364876151,0.684554696083069,-0.117367476224899,-0.111067056655884,0.101565167307854,-0.113419502973557,-0.109125100076199,0.022368973121047,-0.0193685665726662,-0.064555749297142,1.67343091964722,14.7980394363403,-0.117367476224899,-0.0440823584794998,-0.117367476224899,-0.117367476224899,-0.103500165045261,-0.117367476224899,-0.117367476224899,-0.105465203523636,-0.0961470827460289,-0.117367476224899,-0.117367476224899,-0.0705505684018135,-0.109881609678268,-0.0899553000926971,-0.0299822520464659,-0.109319657087326,-0.0907739400863647,-0.117367476224899,-0.117367476224899,-0.080713227391243
"STC1",-0.103570997714996,-0.242773294448853,-0.178468644618988,-0.0222948733717203,0.0730500370264053,-0.111410677433014,-0.178234055638313,-0.0548479445278645,-0.154564678668976,-0.170610383152962,-0.139839887619019,-0.2071593105793,-0.263507962226868,0.127404734492302,14.8037433624268,0.228935465216637,-0.197738468647003,-0.193381950259209,-0.063980758190155,0.0811659246683121,-0.00639419304206967,-0.132303819060326,-0.156809389591217,-0.181336641311646,0.168123245239258,-0.103527724742889,-0.162924200296402,-0.0455625429749489,0.0276476815342903,-0.157831743359566,-0.166004747152328,0.0513256154954433,-0.214659512042999,-0.235256403684616,-0.134221956133842,-0.116069838404655,0.00708986958488822,-0.00789194647222757,-0.145280763506889,0.199201956391335,-0.17536473274231,0.0908328741788864,0.387833505868912,0.16206331551075,0.0328297987580299,-0.15868766605854,-0.220601469278336,-0.229588150978088,-0.19842566549778,1.70558345317841,0.120988070964813,-0.238378390669823,-0.170691162347794,-0.113437294960022,-0.109225012362003,-0.188660383224487,-0.211337223649025,-0.234907075762749,-0.236483037471771,-0.136911913752556,-0.178100138902664,-0.20674179494381,-0.153430432081223,-0.20911867916584,-0.254128754138947,-0.244150713086128,-0.179284900426865,-0.236484408378601,-0.174496233463287,0.118388503789902,-0.207505017518997,0.160966545343399,-0.019563551992178,-0.00218886183574796,-0.0230426471680403,-0.112354762852192,-0.194992244243622,-0.0183537658303976,0.027756605297327,0.177714109420776,-0.156167894601822,-0.170177757740021,-0.160923510789871,0.286942005157471,-0.109522081911564,-0.2162174731493,-0.013035693205893,0.202946171164513,-0.1358792334795
"KRT6A",-0.128891289234161,-0.125753253698349,-0.122284479439259,0.0816032961010933,-0.140045911073685,-0.140161037445068,-0.139642432332039,-0.139617830514908,2.94377660751343,-0.0219987574964762,-0.140186280012131,0.776244759559631,-0.127458512783051,-0.126529186964035,-0.12932363152504,-0.139599934220314,-0.135356307029724,-0.137843400239944,-0.135889410972595,-0.137241512537003,-0.140099838376045,-0.113905936479568,-0.0426872745156288,-0.122052952647209,13.547061920166,0.0634889379143715,-0.132941141724586,-0.139649197459221,-0.130599394440651,-0.0705734267830849,-0.139429867267609,-0.140205010771751,-0.111741296947002,-0.140101939439774,-0.13876023888588,0.201228529214859,-0.137344270944595,-0.140085965394974,-0.129869759082794,-0.139942407608032,-0.139930695295334,-0.138130590319633,-0.137657880783081,-0.132601171731949,-0.135099425911903,-0.131207138299942,-0.114262521266937,-0.139055505394936,-0.13999180495739,5.13628768920898,-0.13944835960865,2.34004259109497,-0.123553700745106,-0.129965424537659,0.089607797563076,-0.139782339334488,0.497158765792847,-0.139882937073708,-0.128193184733391,-0.112260393798351,-0.136012509465218,-0.139082670211792,-0.139023035764694,-0.139977693557739,-0.138261392712593,-0.137232273817062,-0.13837057352066,0.389443010091782,-0.135689854621887,-0.105125084519386,-0.13818296790123,-0.120267227292061,-0.140246570110321,-0.134667098522186,-0.138222023844719,-0.14019039273262,-0.139702975749969,-0.139646619558334,-0.140088126063347,-0.136785015463829,-0.137848719954491,-0.13938370347023,-0.118988737463951,-0.0841088369488716,-0.136991053819656,-0.14007306098938,-0.140185981988907,-0.0951640978455544,-0.139219626784325
"NXPH1_mRNA",0.106339409947395,-0.121889345347881,-0.113299071788788,-0.121889345347881,-0.120094008743763,-0.121889345347881,-0.121889345347881,-0.120319440960884,-0.115034237504005,-0.121889345347881,-0.117573626339436,-0.121889345347881,-0.11993071436882,-0.119974158704281,-0.11982099711895,-0.0871760249137878,-0.12006626278162,-0.121889345347881,-0.121889345347881,-0.121889345347881,-0.121889345347881,-0.121889345347881,-0.121889345347881,-0.105745747685432,-0.118559971451759,-0.121889345347881,-0.120618104934692,-0.0457245297729969,-0.118887089192867,-0.120249956846237,-0.0561238415539265,-0.119658149778843,-0.118903495371342,-0.116065844893456,-0.0965011790394783,-0.0596741810441017,-0.116223745048046,0.0143434507772326,-0.121889345347881,14.4631586074829,-0.10193970054388,-0.119013577699661,-0.120119042694569,-0.121889345347881,-0.121889345347881,-0.121889345347881,-0.121889345347881,-0.121889345347881,-0.100006371736526,-0.121889345347881,-0.118934139609337,-0.121889345347881,3.76637434959412,-0.119029641151428,-0.121889345347881,-0.121889345347881,-0.121889345347881,-0.119720347225666,-0.121889345347881,-0.119933120906353,-0.0645133852958679,-0.121889345347881,0.3620924949646,-0.0737734884023666,-0.120310515165329,-0.102275170385838,-0.121889345347881,-0.113882035017014,-0.121889345347881,0.131613314151764,-0.116485424339771,0.0998399406671524,-0.121889345347881,-0.0927466079592705,-0.0954270511865616,-0.121889345347881,-0.121889345347881,-0.111979223787785,-0.121889345347881,-0.121889345347881,-0.120249554514885,-0.116645388305187,-0.1191461160779,-0.117180533707142,-0.0504795908927917,-0.118163518607616,-0.121889345347881,-0.110828280448914,-0.121889345347881
"OR10Y1P",-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,0.392154812812805,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,0.374799609184265,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,14.8792457580566,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.050314798951149,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,0.00190636969637126,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.00464184349402785,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,0.459379196166992,-0.130013525485992,0.0519672445952892,0.340879589319229,0.144860655069351,-0.130013525485992,-0.0087636848911643,-0.130013525485992,0.0761439800262451,-0.130013525485992,-0.130013525485992,-0.00291446316987276,-0.130013525485992,0.212372452020645,-0.130013525485992,-0.130013525485992,-0.130013525485992,-0.130013525485992,0.968225240707397
"RFX4",0.797418713569641,-0.0123659837990999,-0.144739881157875,-0.144739881157875,-0.136635839939117,-0.103282198309898,-0.125849708914757,1.97411394119263,-0.144739881157875,-0.11394015699625,-0.144739881157875,-0.144739881157875,-0.144739881157875,13.9899101257324,-0.126067101955414,-0.0193848181515932,0.242037013173103,-0.115254171192646,-0.134684294462204,-0.125576972961426,-0.134580954909325,-0.113296985626221,-0.0911631509661674,0.243906706571579,-0.129711270332336,-0.144739881157875,-0.0816185772418976,-0.144739881157875,-0.104083858430386,-0.122539602220058,-0.129896804690361,-0.124596886336803,-0.11778399348259,-0.109690621495247,-0.144739881157875,-0.117562256753445,-0.0935915261507034,0.0498634725809097,-0.137108534574509,-0.144739881157875,-0.135734736919403,-0.0668536424636841,-0.104784578084946,-0.144739881157875,-0.107618868350983,-0.11741615831852,-0.129173755645752,-0.093429259955883,-0.1076979637146,-0.144739881157875,-0.0780417770147324,-0.12696798145771,-0.117315843701363,-0.0543802306056023,-0.144739881157875,-0.144739881157875,-0.126000195741653,4.88769197463989,-0.125956624746323,-0.135909602046013,-0.104895018041134,-0.119099803268909,-0.126014187932014,-0.00573695404455066,-0.101979471743107,-0.144739881157875,-0.0426875054836273,-0.144739881157875,-0.129296630620956,-0.119498066604137,-0.120346903800964,-0.129222482442856,0.148991331458092,-0.115506865084171,-0.0764831975102425,-0.135663315653801,-0.137212693691254,-0.0664559155702591,-0.0039591914974153,-0.0577519051730633,-0.129936009645462,-0.0895077735185623,-0.132357105612755,-0.144739881157875,-0.102326810359955,-0.127921715378761,-0.121245689690113,-0.144739881157875,-0.12428630143404
"OR5G1P_mRNA",-0.111198611557484,0.427321314811707,1.15078103542328,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,0.179413959383965,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,0.688400387763977,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,14.869460105896,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,0.184201896190643,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,-0.111198611557484,0.43615511059761,-0.111198611557484,-0.111198611557484,-0.111198611557484
"DSCAML1",14.5043201446533,-0.171945631504059,0.437266975641251,-0.261717766523361,0.0644921660423279,-0.238499894738197,-0.198903664946556,-0.236913457512856,-0.17506992816925,-0.232969418168068,-0.254898995161057,-0.254936963319778,-0.255528539419174,-0.240535974502563,-0.258449822664261,-0.206871211528778,-0.241554632782936,-0.25139707326889,-0.237079903483391,-0.214765459299088,-0.254606038331985,-0.151660174131393,-0.242964640259743,-0.11292888969183,-0.161770731210709,-0.254066467285156,-0.0588550791144371,-0.249050468206406,-0.214282527565956,-0.212503805756569,-0.1422228962183,-0.141858801245689,-0.252282559871674,-0.243315666913986,0.0505901873111725,-0.226837441325188,-0.239338845014572,-0.147283226251602,-0.256375461816788,-0.106924220919609,-0.249109715223312,-0.238999411463737,-0.233747154474258,-0.233523398637772,-0.108397580683231,0.0315767973661423,-0.209956869482994,-0.261717766523361,2.37461090087891,-0.223912611603737,-0.247710227966309,-0.174629554152489,-0.180125713348389,-0.248162910342216,-0.203619435429573,-0.129270672798157,-0.248599112033844,-0.224020928144455,-0.195971891283989,-0.116449736058712,-0.219877824187279,-0.243768498301506,2.1612401008606,-0.0610186569392681,-0.0796173289418221,-0.184242457151413,-0.251975744962692,-0.185809090733528,-0.218473747372627,-0.0143311601132154,-0.039726622402668,0.186377733945847,0.422383517026901,-0.0212599001824856,-0.160179048776627,0.0083285765722394,-0.0772892758250237,-0.00727760372683406,0.128015264868736,-0.0790306106209755,0.142455399036407,0.0641738325357437,-0.0406701453030109,0.0507563538849354,-0.0360649153590202,-0.191076666116714,-0.0252914242446423,0.00392245454713702,-0.00637160195037723
"OLAH_mRNA",-0.131554633378983,-0.133183717727661,-0.0754195749759674,2.77327847480774,-0.132221162319183,-0.0442164577543736,0.623241007328033,0.187268644571304,-0.112611167132854,-0.125982910394669,-0.128020137548447,-0.11624801158905,-0.126717999577522,-0.0154822133481503,14.6726064682007,0.285651832818985,-0.0907535552978516,-0.132917582988739,0.370786130428314,-0.103492602705956,-0.133026957511902,-0.129961684346199,0.332992762327194,-0.134976893663406,-0.135843068361282,-0.0924290493130684,-0.0308292172849178,-0.112894862890244,-0.112319603562355,-0.135905101895332,-0.117080524563789,-0.135821714997292,-0.125282496213913,-0.135165154933929,-0.128808632493019,-0.090715616941452,-0.136451855301857,-0.13675357401371,-0.0735998302698135,-0.133251994848251,-0.139924794435501,-0.0403260700404644,-0.0531106926500797,0.063532680273056,-0.106654278934002,-0.132503747940063,0.0175578985363245,0.0691127926111221,-0.129864305257797,-0.139924794435501,-0.116375245153904,-0.130271196365356,-0.138062730431557,-0.131159991025925,-0.139924794435501,0.237828224897385,-0.13483515381813,0.207092523574829,-0.134823307394981,-0.0559848770499229,-0.123692147433758,-0.132961019873619,-0.133143663406372,-0.135205686092377,-0.126375570893288,-0.133913174271584,0.0402368493378162,-0.120291262865067,0.0530152209103107,-0.133069187402725,-0.105143167078495,-0.126227706670761,-0.124583132565022,-0.122060663998127,-0.129496976733208,-0.11034270375967,-0.0683720484375954,-0.0943639427423477,-0.113855011761189,-0.10954887419939,-0.120826497673988,-0.105637013912201,-0.0541649162769318,-0.129822239279747,-0.119190081954002,-0.110234275460243,-0.10163901001215,-0.129076331853867,-0.116778373718262
"UBE2V2P1",-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,0.411922723054886,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,0.359917670488358,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,14.9013738632202,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,0.481043845415115,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,0.640087187290192,-0.109651103615761,0.36638742685318,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761,-0.109651103615761
"CYP2F1",-0.10629691183567,2.87749695777893,-0.112350270152092,-0.109413601458073,-0.112350270152092,-0.106650054454803,1.77935039997101,-0.112350270152092,-0.0910773798823357,-0.107644937932491,-0.112350270152092,-0.10347156971693,-0.112350270152092,-0.110369190573692,-0.108071252703667,0.64530086517334,-0.112350270152092,-0.100525721907616,-0.0985243543982506,-0.112350270152092,-0.112350270152092,-0.0931359007954597,-0.112350270152092,-0.112350270152092,-0.112350270152092,-0.112350270152092,-0.105775386095047,14.5500040054321,0.0180828478187323,-0.110654480755329,-0.112350270152092,-0.107734344899654,0.122381687164307,-0.112350270152092,-0.112350270152092,-0.112350270152092,-0.112350270152092,-0.110566474497318,-0.112350270152092,-0.110473565757275,-0.112350270152092,-0.106400854885578,-0.110519051551819,0.657375156879425,-0.110648952424526,-0.104001671075821,-0.110566720366478,-0.112350270152092,-0.112350270152092,-0.108225144445896,-0.109293386340141,-0.0960599854588509,-0.106065832078457,-0.112350270152092,-0.112350270152092,-0.105319559574127,-0.112350270152092,-0.0831831842660904,-0.112350270152092,-0.110326737165451,-0.112350270152092,-0.10647464543581,-0.112350270152092,-0.110359415411949,-0.109083972871304,0.0533432476222515,-0.0847121328115463,-0.112350270152092,-0.112350270152092,-0.112350270152092,-0.109555348753929,-0.112350270152092,-0.112350270152092,-0.105651289224625,-0.110395073890686,-0.112350270152092,-0.10890044271946,-0.112350270152092,-0.100618988275528,-0.109502553939819,-0.110654056072235,-0.106925889849663,-0.109512656927109,-0.100173220038414,-0.100687116384506,-0.112350270152092,-0.10965833067894,-0.112350270152092,-0.110787905752659
